yacimiento;refMLH;refHesperia;texto;municipio;provincia;material;soporte;direccion_escritura;tecnica;signario;sistema_dual;separadores;datacion
El Puig de Sant Andreu;C.02.17;GI.15.18;biuŕbedin;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.18;GI.15.32;tataŕba;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.19;GI.15.31;taŕtolobaiketabam;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.20;GI.15.27;selgiti[.]+;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.21;GI.15.33;a) tibaśbir b) o;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.22;GI.15.15;beteśkongili+;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.23;GI.15.16;bikibelseśko[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.24;GI.15.21;gelbada;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.25;GI.15.24;laisbe[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.26;GI.15.52;laka+[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Indeterminada.
El Puig de Sant Andreu;C.02.27;GI.15.28;śa+[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.28;GI.15.29;a) tales b) a[.]tó c) ta;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.29;GI.15.20;a) il+[---] b) +i+[.]+;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.30;GI.15.34;[---]letaŕ;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Segunda mitad del s. V a.C.
El Puig de Sant Andreu;C.02.31;GI.15.44;[---]+aoiśu;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.32;GI.15.45;[---]+baŕkabiuŕ+i[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.33;GI.15.35;[---]beteikon[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.34;GI.15.36;[---]bedin;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.35;GI.15.46;[---]+taŕui;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.36;GI.15.37;[---]ḷauŕta+[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.37;GI.15.38;a) [---]lauŕ[---] b) u;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.38;GI.15.39;[---]lurs[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.39;GI.15.41;a) [---]ŕbabia++[---] b) ti;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.40;GI.15.42;[---]ŕdobeś;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglo IV a.C.
El Puig de Sant Andreu;C.02.41;GI.15.47;[---]+tidor[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.42;GI.15.43;[---]dui+[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.43;GI.15.13;bata;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.44;GI.15.17;biu;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.45;GI.15.30;a) tal[---] b) da;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.46;GI.15.14;bes;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.48;GI.15.48;[---]+toi+[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.49;GI.15.49;[---]++ti[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.50;GI.15.51;a) ko b) i;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.53;GI.15.11;angidireśgo+[---];Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Siglos V - IV a.C.
El Puig de Sant Andreu;C.02.54;GI.15.40;[---]obeś;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. V a.C.
El Puig de Sant Andreu;C.02.55;GI.15.50;a) ba b) ka;Ullastret;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. V a.C.
El Mas Castellar;C.03.01;GI.08.02;[.]+lgitibaś lauŕsu:turin aluŕtileis bilotikeŕei;Pontós;Girona;CERAMICA;Óstracon;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Inicios del s. III a.C.
El Mas Castellar;C.03.02;GI.08.04;ḿlbeier;Pontós;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo IV a.C.
El Castell de la Fosca;C.04.01;GI.20.01;]biŕ:bilostaneśbatir:ibeiṯi̲g̲e̲batir:bilosbaśkate ]ṉ:auŕbimbatir:sortig̱e̱batir:⌶ŕbatibi:talskokate ]ḇilosbimbatir:lakuaŕgisbatir:⌶ŕbatibi:beleśtaŕkate ]⌶ŕbatibi:a̲baŕkisbatir:adintaneśbatir:stankokaṯe̱ ]śi̲baibatibi:agirtibaśbatir:bele̲śbedibatir:kaḿikate ]irika:golbiŕ[ ]:be[ ]:bakonteg̲e̱ŕ ]⌶ŕbati[ ]beiṯi̱g̲e̱batir:ti+[;Palamós;Girona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;TRES PUNTOS;Primera mitad del s. III a.C.
El Castell de la Fosca;C.04.02;GI.20.02;a) tikirsbalauŕ:arḿi:banḿi: b) aloŕbeŕiborareukeŕḿi;Palamós;Girona;CERAMICA;INSTRUMENTO;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada.
Montpalau;C.05.01;B.49.01;balkesbaiser;Pineda de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;;;;
La Torre dels Encantats;C.06.01;B.47.01;a) a++++tirtal+ar b) ol (vac) II;;;;;;;;;;
La Torre dels Encantats;C.06.03;B.47.02;ar;;;;;;;;;;
La Torre dels Encantats;C.06.04;B.47.07;[---]katin;;;;;;;;;;
La Torre dels Encantats;C.06.05;B.47.04;[---]ne[---];;;;;;;;;;
La Torre dels Encantats;C.06.06;B.47.03;[---]ken+[---];;;;;;;;;;
La Torre dels Encantats;C.06.07;B.47.09;[---]+ś;;;;;;;;;;
La Torre dels Encantats;C.06.08;B.47.08;[---]+i;;;;;;;;;;Siglo II - mediados s. I a.C.
La Torre dels Encantats;C.06.09;B.47.11;[---]+ka[---];Arenys de Mar;Barcelona;CERAMICA;Ánfora;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
La Torre dels Encantats;C.06.10;B.47.05;tos;Arenys de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
La Torre dels Encantats;C.06.11;B.47.06;[---]a (vac) ta[---];Arenys de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Finales s. III - comienzos s. II a.C.
Ilduro I (Burriac);C.07.01;B.44.02;[---]+arnai:agiegiarn[---];Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;TRES PUNTOS;Indeterminada.
Can Rodon de l'Hort;C.07.02;B.44.25;sosian;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos IV - III a.C.
Ilduro I (Burriac);C.07.03;B.44.10;lakeŕ;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Entre finales del siglo II y mediados del siglo I a.C.
Ilduro I (Burriac);C.07.04;B.44.11;seŕtun;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;180 - 100 a.C.
Ilduro I (Burriac);C.07.05;B.44.05;biu[---];Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Entre finales del siglo II y comienzos del siglo I a.C.
Ilduro I (Burriac);C.07.06;B.44.06;kai;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Entre finales del siglo II y comienzos del siglo I a.C.
Ilduro I (Burriac);C.07.07;B.44.14;[---?]+is++kaeś+[---?];Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II a.C.
Can Miralles-Can Modolell;C.07.08;B.44.21;a) ta b) ti c) + d) ta;Cabrera de Mar;Barcelona;PLOMO;PESA DE TELAR;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Indeterminada
Can Peixau;C.08.01;B.41.01;t̲ikanos;Badalona;Barcelona;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos II - I a.C.
El Puig Castellar (SCG);C.08.02;B.40.04;ustainabaŕarban;Santa Coloma de Gramenet;Barcelona;PIEDRA;PESO;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Insegura: anterior a finales del s. III a.C.
Barcino;C.09.01;B.37.02;nḿkeiltiŕarḿi;Barcelona;Barcelona;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Rodríguez Ramos: 200 - 50 a.C. Simón Cornago: posiblemente siglo I a.C.
La Granja Soldevila;C.10.01;B.21.01;[-]śtaneśe [-]intaneś ebanen:au ŕuninkika oŕtinse ikika:siba ntin;Santa Perpètua de Mogoda;Barcelona;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Segunda mitad del s. II - primera mitad del s. I a.C.
Can Fatjó;C.11.01;B.17.03;ikeatin;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
Can Fatjó;C.11.02;B.17.06;lakene;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.03;B.17.01;balke;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.04;B.17.02;eba;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II - mediados s. I a.C.
Can Fatjó;C.11.05;B.17.04;kai;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II - mediados s. I a.C.
Can Fatjó;C.11.06;B.17.07;+ban;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.07;B.17.12;[---]++oke;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.08;B.17.08;[---]baki;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.09;B.17.10;[---]la;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.10;B.17.05;ki[---];Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
Can Fatjó;C.11.11;B.17.09;[---]kebaketakebaŕḿi;Rubí;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Insegura: siglos II - I a.C.
Can Fatjó;C.11.12;B.17.13;[---]osti+++e:bilostikenar;Rubí;Barcelona;PIEDRA;;DEXTROGIRA;INCISION;LEVANTINO;DUAL;TRES PUNTOS;Indeterminada.
El Turó de Ca n'Oliver;C.12.01;B.20.03;[---]aŕgiśabam[---];Cerdanyola del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Insegura: siglo IV - cambio de era.
Puiggraciós;C.13.01;B.24.01;ole;Montmany;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos II - I a.C.
Les Soleies;C.14.01;B.15.01;eukin;Collbató;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
La Cova Freda;C.14.02;B.15.03;tika;Collbató;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Desconocida.
Begues;C.15.01;B.34.01;taneike+eś[---];Begues;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Finales s. III - mediados s. I a.C.
El Puig Castellar (SVH);C.16.01;B.35.02;kaa+[---];Sant Vicenç dels Horts;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
El Puig Castellar (SVH);C.16.02;B.35.01;eba;Sant Vicenç dels Horts;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
Tarraco;C.18.01;T.11.01;koṭị ḅạiŕ;Tarragona;Tarragona;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales del s. III o primera mitad del s. II a.C.
Tarraco;C.18.02;T.11.02;[---?]ṭọsoẹ+ŕki+ṭẹịar;Tarragona;Tarragona;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primer tercio del s. II a.C.
Tarraco;C.18.03;T.11.03;kaŕạiṇ;Tarragona;Tarragona;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primer tercio del s. II a.C.
Tarraco;C.18.04;T.11.04;aṛkaṭịbaṣ́ḅị+ṛṭị[---];Tarragona;Tarragona;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primer tercio del s. II a.C.
Tarraco;C.18.05;T.11.05;aŕe · take atinbelauŕ · antalskar FVLVIA · LINTEARIA;Tarragona;Tarragona;PIEDRA;PLACA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;Un punto;Mediados del s. I a.C.
Tarraco;C.18.06;T.11.06;------? HEIC · EST · SIT[VS, -A ---] aŕe · +ki · ar++[---] sakaŕil+[---];Tarragona;Tarragona;PIEDRA;PLACA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;Un punto;Aprox. 75 - 25 a.C., coincidiendo con la época tardorrepublicana.
Tarraco;C.18.07SUSPECTA;T.11.07SUSPECTA;A) toŕs ++ bita B) +e be+;Tarragona;Tarragona;PIEDRA;Árula;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;
Tarraco;C.18.09SUSPECTA;T.11.08SUSPECTA;letaonḿi;Tarragona;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Tarraco;C.18.10;T.11.09;[---]NEI [---]ban [------];Tarragona;Tarragona;PIEDRA;ESTRUC. ARQUIT.;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales del s. II - inicios del I a.C.
Cal Rubió;C.19.01;B.31.01;baŕ;Santa Margarida i Els Monjos;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;S. II - mediados s. I a.C.
Cal Rubió;C.19.02;B.31.02;aŕkeboŕ;Santa Margarida i Els Monjos;Barcelona;CERAMICA;Ánfora;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;;Siglos II - I a.C.
El Mas Llivi;C.19.03;B.30.01;artokoto[---];Pacs del Penedès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos II - I a.C.
La Cova C del Cingle Blanc;C.20.01;T.09.01;A) taḷtiụ B) ta;Arbolí;Tarragona;CERAMICA;Ánfora;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - comienzos del s. I a.C.
El Castellet de Banyoles;C.21.01;T.07.05;:tautintibaś:sani:giŕśdo:uŕketigeś:;Tivissa;Tarragona;PLATA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;TRES PUNTOS;Siglo III a.C.
El Castellet de Banyoles;C.21.02;T.07.06;badeiŕebaikarśokinbaikar:;Tivissa;Tarragona;PLATA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;Cuatro puntos;Siglo III a.C.
El Castellet de Banyoles;C.21.03;T.07.07;[---]u[.]i[.]tibaśte+[---];Tivissa;Tarragona;PLATA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo III a.C.
El Castellet de Banyoles;C.21.04;T.07.08;banban;Tivissa;Tarragona;PLATA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo III a.C.
El Castellet de Banyoles;C.21.05;T.07.09;ḿn;Tivissa;Tarragona;PLATA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo III a.C.
Can Vedell;C.22.01;B.22.01;[---]aiduiskeŕar[---];Bigues i Riells;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;Incisión ante coctionem;LEVANTINO;DUAL;;Insegura: siglo IV a.C. - siglo II aC
Can Vedell;C.22.02;B.22.02;o̱ṟ́g̱e̱i̱ḇa̱ṟ́[ oŕgeiŕ̲ur oŕgeibaŕban;Bigues i Riells;Barcelona;CERAMICA;Óstracon;DEXTROGIRA;Grafitado;LEVANTINO;DUAL;;Insegura: siglos IV a.C. - cambio de era.
El Turó de Can Pertegaç;C.23.01;B.25.01;in;Canovelles;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - primera mitad del I a.C.
Can Malla de Palou;C.24.01;B.27.01;a) ui b) bel;Granollers;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
Can Rossell;C.25.01;B.29.01;ao+;Llinars del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Finales s. III - mediados s. I a.C.
Can Rossell;C.25.02;B.29.02;tas;Llinars del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
El Turó del Vent;C.25.03;B.29.03;baŕkakeŕ;Llinars del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Siglo IV a. C.
El Turó del Vent;C.25.04;B.29.04;iltiŕno+[---];Llinars del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Insegura: siglo IV - cambio de era.
El Turó del Vent;C.25.05;B.29.05;[---]kuletekerḿi[---];Llinars del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. III a.C.
El Turó del Vent;C.25.06;B.29.06;[---]oŕtín[---];Llinars del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II a.C.
El Turó del Vent;C.25.07;B.29.07;ou;Llinars del Vallès;Barcelona;CERAMICA;TESERA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Incierta. Posiblemente siglos II - I a.C.
El Serrat de Sant Miquel;C.26.01;T.06.08;taŕś;Vinebre;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
El Serrat de Sant Miquel;C.26.02;T.06.06;taŕ;Vinebre;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II - mediados s. I a.C.
El Serrat de Sant Miquel;C.26.03;T.06.04;kiba;Vinebre;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
El Serrat de Sant Miquel;C.26.04;T.06.09;ko II;Vinebre;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
Civit;D. (C.27.01.SUP);L.20.01;tikirsikoŕ sakaŕi(koŕ) e- ban:erirtan aŕora:an- konạụ[n]ịṇ ------?;Talavera;Lleida;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Siglo I a.C.
Desconocido;C.00.02;T.00.02;A) [---]+e:a+[---] bieinesiŕ B) baisenioska:o I I I I I I baisenios baitesi:uniltun C) eŕtoska:abaŕkebiotaŕ:iki:Π I;Desconocido;Tarragona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;TRES PUNTOS;Finales s. III - comienzos s. II a.C.
El Mas Castellar;C.03.05.S1;GI.08.07GRAECA;[---]baŕ;Pontós;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Último cuarto del s. V - primer cuarto s. IV a.C.
El Mas Castellar;C.03.06.S1;GI.08.12;[---?]tia[---?];Pontós;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales s. III a.C.
La Cadira del Bisbe;C.30.03.S1;B.43.04;baka+[---];Premià de Dalt;Barcelona;CERAMICA;Disco;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos III - II a.C.
La Cadira del Bisbe;C.30.04.S1;B.43.03;[---]+nkebos+[---];Premià de Dalt;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Siglos III - II a.C.
Can Feu;C.40.02.S1;B.18.02;bakaśuta[ŕte];Sant Quirze del Vallès;Barcelona;CERAMICA;Dolium;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;Panosa (2001, 524-525): primer cuarto del s. I a.C.
Can Feu;C.40.03.S1;B.18.03;ḿbaŕ;Sant Quirze del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;180 - 110 a.C.
La Fogonussa;D.;L.16.01;lakuḿtiba[ś ---];Sant Martí de Riucorb;Lleida;CERAMICA;Ánfora;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del siglo II a.C.: 140/130 - 120/110 a.C.)
El Gebut B;D.11.;L.07.03;baŕke;Soses;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad s. II - primera mitad s. I a.C.
Tros del Barbutxo;D.;L.08.01;[---]e (vac) ḿị[---];Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;En torno al 75 a.C. hasta el cambio de Era.
